id,peso,velocidad,tamano
47076,40753.94,33653.82,699949.91
47077,41708.55,28916.12,645929.58
47078,18264.78,29794.87,887296.33
47079,77157.31,33647.48,420476.78
47080,50318.31,27451.3,434002.19
47081,95938.87,30141.53,405871.68
47082,89223.31,26586.02,176730.31
47083,64512.57,25094.78,811030.24
47084,20651.85,29382.43,89398.96
47085,26256.63,29743.02,117668.81
47086,3232.86,27676.56,238217.33
47087,51694.86,26033.41,220329.89
47088,98382.39,25195.4,244199.17
47089,83534.11,33870.45,354551.65
47090,15007.36,28516.9,938787.1
47091,76017.67,28283.64,253823.31
47092,40158.09,28661.27,343021.73
47093,85881.93,26470.98,389071.23
47094,93645.78,25345.78,295985.35
47095,75774.36,27023.97,559416.04
47096,27897.07,31602.06,990039.52
47097,86275.71,26969.15,528548.93
47098,74514.05,33058.7,704560.42
47099,14915.8,28815.27,476326.18
47100,33125.52,34085.96,348797.83
47101,94839.46,34364.81,385534.87
47102,91079.6,25449.32,532819.61
47103,57166.03,28152.2,535789.21
47104,51480.2,33072.55,452140.17
47105,19989.04,27375.76,460177.05
47106,18848.54,27066.79,317594.5
47107,12740.67,29422.01,970422.39
47108,31266.09,31529.69,143607.28
47109,48258.39,28830.24,954114.47
47110,2776.84,31525,110086.1
47111,81763.78,28929.46,571991.75
47112,18882.46,32105.35,49096.34
47113,87209.66,29137.86,186052.8
47114,78126.16,34355.64,29550.85
47115,64211.73,29389.53,138765.62
47116,23044.35,33101.08,967322.99
47117,99134.51,25460.23,513531.07
47118,75958.48,28611.86,1991.15
47119,56863.95,33152.03,318867.02
47120,22091.73,32136.04,444918.8
47121,26378.98,28541.07,427.42
47122,8675.45,34210.32,398078.92
47123,4958.99,25376.4,921472.59
47124,82256.31,33354.18,452232.58
47125,80996.7,26474.65,147508.76
47126,3030.7,28228.31,46451.3
47127,46446.15,34017.1,175881.06
47128,31337.45,27904.64,763936.19
47129,79200.28,31629.81,82338.91
47130,89646.14,25843.01,614236.81
47131,73739.09,32103.67,276158.54
47132,38896.21,30104.32,90635.1
47133,84953.72,26894.45,793399.04
47134,66506.71,29313.13,841746.03
47135,21880.04,32872.88,713237.96
47136,86766.54,28613.74,898860.07
47137,31040.46,30327.05,611058.92
47138,28507.51,26233.85,630847.14
47139,52814.91,25160.02,738721.45
47140,27686.46,34944.03,382340.7
47141,20863.83,32564.76,675396.53
47142,59892.15,28870.69,524425.85
47143,82737.08,27060.71,376390.92
47144,38955.13,26928.38,292283.12
47145,38609.71,34112.08,542720.6
47146,22866.16,30532.8,543617.2
47147,15453.74,29056.38,885862.59
47148,43128.89,26310.15,886301.69
47149,94927.06,28824.4,255914.36
47150,63065.93,33935.47,417067.6
47151,87233.93,26455.07,754037.69
47152,95162.06,30056.34,929956.67
47153,44629.8,30223.94,810496.52
47154,87085.19,26173.34,4652.4
47155,88180.42,27769.92,6723.65
47156,96859.13,33126.08,388919.31
47157,33144.5,27818.95,955097.59
47158,95080.02,26845.92,861796.07
47159,60539.69,32479.15,452651.35
47160,77129.05,32652.41,124328.91
47161,39359.24,29228.64,723592.17
47162,37698.18,30843.33,996815.49
47163,43207.74,30705.49,500479.33
47164,82354.73,26194.98,255425.92
47165,34110.19,25209.89,456833.78
47166,44808.82,32750.19,685024.2
47167,89829.8,33986.14,402991.39
47168,96280.07,33719.3,50099.79
47169,86200.45,26869.05,178023.49
47170,83518.27,31292.8,296050.86
47171,78872.08,34162.27,478771.3
47172,37917.79,26886.46,652553.48
47173,36743.32,26415.51,818686.25
47174,11070.48,32247.67,648773.96
47175,21161.13,26564.29,313138.81
47176,71409.76,27963.91,564471.82
47177,80269.66,31599.7,625681.78
47178,43615.73,28559.6,218720.48
47179,73685.87,25625.02,967066.72
47180,77543.56,25519.9,591116.28
47181,78070.85,26495.62,13559.97
47182,59212.5,33432.67,100277.75
47183,45156.22,34217.99,486344.25
47184,18637.63,25074.05,211284.22
47185,55632.78,32874.29,828123.92
47186,17707.81,29017.25,319104.01
47187,19350.22,25113.46,779639.4
47188,58814.35,26768.94,279722.38
47189,11255.54,26920.34,676076.4
47190,29888.95,32104.23,525722.01
47191,44301.55,27602.78,567219.27
47192,85533.96,30075.43,55084.67
47193,81721.26,33138.78,732591.29
47194,56881.37,33860.15,513108.41
47195,48235.95,25402.94,129955.85
47196,93314.99,31084.98,76257.44
47197,76596.36,33240.53,491424.3
47198,64489.32,29940.08,67829.99
47199,47609.52,27368.69,652882.61
47200,95756.45,32283.56,549460.07
47201,25672.05,33848.09,275873.34
47202,31418.46,32733.12,207514.53
47203,10871.03,25035.29,175094.8
47204,74241.52,26934.54,817722.29
47205,21088.35,31196.38,94416.03
47206,33683.34,28845.66,788301.51
47207,47929.92,30216.85,472706.31
47208,18968.07,28121.57,666260.39
47209,24284.34,25078.69,185839.59
47210,97098.49,25656.4,263868.1
47211,12815.62,27160.85,517642.37
47212,56796.25,25384.6,865911.9
47213,85314.32,32388.29,118676.41
47214,1212.57,32522.78,743428.22
47215,86506.38,31542.15,107902.98
47216,18016.46,28449.02,355838.13
47217,52476.55,31988.55,334388.94
47218,68774.77,30960.96,943022.88
47219,24331.75,33672.7,673652.85
47220,27466.69,33709.62,42938.94
47221,60653.77,25129.71,670106.84
47222,94365.03,33083.45,509446.52
47223,67232.56,27112.25,628710.46
47224,71162.28,31599.11,860220.09
47225,87026.42,27978.72,476404.7
47226,73211.93,31234.57,552515.27
47227,60366.23,26964.34,399906.06
47228,65973.79,27079.52,596336.53
47229,25155.16,30151.67,341066.6
47230,99138.15,34445.23,726180.68
47231,77331.93,28590.53,263784.8
47232,16786.96,25837.14,461984.6
47233,326.18,33199.16,488138.8
47234,7520.88,25845.91,653090.12
47235,28193.34,33216.38,693402.24
47236,63939.9,34789.12,270842.97
47237,33350.52,32778.66,629538.49
47238,346.44,34140.72,249497.44
47239,95095.47,33729.88,547616.48
47240,98233.15,25804.23,1503.15
47241,57318.01,32162.94,414062.34
47242,77135.31,27391.16,68699.04
47243,30420.34,32214.19,615778.78
47244,62055.61,31420.04,520008.46
47245,8741.59,25630.98,97478.57
47246,48109.11,28387.8,544736.99
47247,8799.69,27570.91,317071.73
47248,41942.83,26068.12,828474.29
47249,46350.57,32282.61,827461.3
47250,65276.48,33778.78,832887.17
47251,60704.79,28985.79,962406.21
47252,95798.27,34665.99,517404.67
47253,18152.08,33808.26,488067.16
47254,30166.99,29382.81,853958.64
47255,13712.88,28188.69,873404.84
47256,26439.7,32764.23,6981.24
47257,77244.02,26808.67,593802.19
47258,28860.78,28919.45,865656.18
47259,19247.98,31719.45,987713.43
47260,17414.18,31826.81,792560.18
47261,2518.17,33946.5,329343.33
47262,95708.06,27985.92,195455.07
47263,66751.27,32782.63,669365.19
47264,1933.94,27662.8,289747.53
47265,42924.4,31353.66,133834.64
47266,64733.27,28797.27,313972.11
47267,4284.23,26571.19,67497.2
47268,73649.08,30711.22,860091.25
47269,72537.34,31532.91,772581.73
47270,12026.05,26923.53,243330.18
47271,55265.15,25128.76,115080.83
47272,32228.82,32191.78,788931.67
47273,60071.54,33580.07,328909.1
47274,60948,26510.97,145417.21
47275,47616.56,30923.67,635711.87
47276,61573.43,31092.61,408721.12
47277,16177.1,29302.69,631953.87
47278,94464.6,31431.19,46187.85
47279,35704.52,33036.01,52788.5
47280,77606.46,28466.08,674663.14
47281,89096.12,28867.02,144562.13
47282,93676.91,34113.87,325621.69
47283,69401.99,31305.88,218756.62
47284,5897.12,31628.22,873705.13
47285,4069.64,32214.69,754232.27
47286,14559.71,33794.18,956597.16
47287,56230.57,32071.85,73810.17
47288,30749.49,31196.92,441070.44
47289,85652.08,27778.57,62278.62
47290,32533.61,33644.08,234503.16
47291,57583.35,26840.74,142442.34
47292,5499.29,27065.37,536756.17
47293,61486.54,25917.41,260977.53
47294,12307.07,26898.88,98524.64
47295,99172.74,34312.84,760374.81
47296,94373.88,25230.32,609640.22
47297,85579.93,28029.43,878760.68
47298,34275.94,31905.12,112947.39
47299,51566.24,29731.77,317554.36
47300,23100.39,25007,69130.61
47301,1215.52,30456.74,429154.07
47302,65696.71,27487.77,996862.98
47303,40219.52,28140.42,630938.17
47304,72999.13,27998.1,687520.94
47305,66076.57,32420.1,84711
47306,942.76,27313.75,379447.31
47307,59200.9,32286.87,297604.65
47308,12017.51,33942.93,518450.25
47309,78389.07,31679.85,270897.33
47310,40014.12,25244.12,783535.49
47311,31239.5,28811.14,10347.67
47312,97101.44,26809.51,240528.74
47313,67658.6,32488.86,272989.36
47314,11871.96,31922,45822.62
47315,40630,25272.19,567841.1
47316,11528.06,28244.34,131464.94
47317,47660.17,31688.3,902871.08
47318,43671,29477.11,503361.23
47319,24953.73,25050.31,844744.04
47320,15071.92,30528.16,378787.78
47321,60305.66,31748.15,900469.92
47322,46857.31,33875.09,131839.64
47323,45741.95,29694.02,499374.37
47324,58183.34,32737.75,537090.93
47325,13587.97,27425.19,46231.33
47326,22865.33,31558,858466.11
47327,39900.8,25578.09,845396.89
47328,35125.69,34092.32,311497.26
47329,32403.43,26757.09,190708.72
47330,33074.55,31715.2,167696.98
47331,9289.46,25418.71,474649.4
47332,91411.69,32006.68,653176.59
47333,52796.77,28317.84,968988.49
47334,75039.56,31753.31,772113.93
47335,54636.81,27715.68,284038.41
47336,48295.39,31344.37,965798.33
47337,60703.66,25427.98,203399.07
47338,75423.04,30259.67,267081.9
47339,25884.29,33260.47,839500.75
47340,58221.82,30004.15,143885.21
47341,41234.31,31136.72,667422.98
47342,80883.22,31088.97,147712.33
47343,47291.13,34732.38,535593.2
47344,97858.59,32346.68,692729.28
47345,93264.97,31702.6,110665.29
47346,90928.26,27852.85,808941.58
47347,73507.16,33920.55,678515.36
47348,32690.19,29126.81,18962.94
47349,67786.88,31784.99,133749.9
47350,31097.36,29450.08,323270.3
47351,39068.69,34447.66,552526.29
47352,1567.18,29413.67,254496.29
47353,72448.07,34940.6,45919.14
47354,41308.71,31676.7,120906.26
47355,21985.83,27578.21,877847.91
47356,48482.69,27949.8,254793.86
47357,32396.78,25000.66,709204.23
47358,72086.42,29260.59,678047.28
47359,61002.05,25978.62,884503.34
47360,47404.48,31276.37,493644.24
47361,41952.33,28078.73,894134.42
47362,95791.05,28906.98,825528.34
47363,71083.53,33989.62,472659.3
47364,45699.34,30538.64,188012.26
47365,92830.2,28911.17,808307.37
47366,690.73,25098.13,210537.86
47367,59655.57,32210.73,138014.01
47368,98458.91,25561.23,226271.77
47369,24943.53,28744.74,692156.82
47370,70035.95,28171.75,179605.98
47371,37158.58,32944.62,911996.35
47372,23767.2,27090.21,143067.67
47373,97520.53,25150.28,755299.05
47374,38577.43,34040.41,781204.06
47375,98400.72,29913.2,996240.24
47376,35462.81,26858.14,955791.22
47377,77234.09,29757.68,351539.17
47378,17510.75,27437.81,234016.13
47379,24719.5,28981.83,457407.78
47380,44781.9,34684.82,145821.93
47381,65865.96,32009.56,165009.81
47382,15089.56,29557.13,733017.6
47383,85767.85,30536.1,684994.17
47384,43349.32,28271.66,706852.31
47385,6478.26,25546.23,684389.36
47386,16073.85,30928.3,250596.57
47387,62232.11,28529,256864.18
47388,65584.54,28888.3,591026.87
47389,38564.37,29429.85,677607.31
47390,96750.95,30815.54,530041.37
47391,10781.74,28308.99,15377.72
47392,1943.81,32997.13,285103.31
47393,67272.06,33517.24,477926.43
47394,17520.48,26048.53,645940.78
47395,60655.93,28280.52,141989.03
47396,55361.59,33036.82,893147.83
47397,11279.93,33109.89,617867.91
47398,88910.94,28209.59,137553.21
47399,1526.17,30594.77,718497.35
47400,18003.43,25760.55,383919.09
47401,41969.68,25853.83,732559.82
47402,54054.87,33456.43,907028.57
47403,35748.74,32551.31,347395.8
47404,4598.21,26507.11,555390.65
47405,28114.31,29344.82,977131.87
47406,16967.76,26542.58,612378.35
47407,83653.79,34380.79,665099.85
47408,26204.81,30276.55,599155.16
47409,73259.6,27080.06,47565.33
47410,91199.59,27582.53,954695.91
47411,78241.62,28852.46,316429.42
47412,26470.13,28220.8,732800.49
47413,97567.8,30388.17,499082.86
47414,83933.29,25226.64,122212.55
47415,2022.48,27798.44,510014.19
47416,89523.38,29060.25,969939.45
47417,55181.92,28044.24,385307.79
47418,88314.88,27716.7,283648.53
47419,72856.28,25813.64,758916.83
47420,58172.76,27306.76,501285.86
47421,49965.87,26485.46,683706.44
47422,8174.16,28587.64,670352.37
47423,39945.13,33678.23,850780.1
47424,29546.95,25198.58,737935.11
47425,54186.8,29882.48,43627.9
47426,86666.7,33331.97,422653.29
47427,53997.32,31625.02,778727.8
47428,62602.97,25880,633152.66
47429,61803.93,31529.62,423636.28
47430,56448.58,33859.19,47101.25
47431,32150.24,34467.13,600356.29
47432,337.76,34823.64,841437.88
47433,59230.54,30783.64,175841.76
47434,80991.08,34299.06,796396.65
47435,57640.67,25970.97,322945.38
47436,72688.15,27054.78,940382.59
47437,50813.44,28956.65,172168.87
47438,3923.86,27782.77,851553.91
47439,37361.49,25787.18,404983.71
47440,76164.24,28150.35,208897.24
47441,46723.04,33350.91,632854.15
47442,92998.09,25601.1,960369.05
47443,45713.38,29158.38,858937.04
47444,11159.5,25627.75,247686.7
47445,10180.92,27177.93,714216.47
47446,63292.1,33756.11,824729.68
47447,33713.18,25115.77,563837.02
47448,90925.77,26335.8,844603.71
47449,29886.56,27436.35,377125.79
47450,52952.69,30399.89,857755.57
47451,99503.81,31285.58,920458.92
47452,14602.94,32000.23,854940.14
47453,1097.89,29495.28,269493.05
47454,83402.56,26940.86,510854.93
47455,52136.79,32773.81,307712.97
47456,54499.33,34024.51,779064.07
47457,92650.47,25506.98,255720.97
47458,78028.28,25016.36,258265.48
47459,98439.76,31280.27,555118.71
47460,14260.66,28399.74,916386.01
47461,39817.47,32091.34,423080.1
47462,13509.61,29892.94,788819.55
47463,63295.29,28636.89,720010.84
47464,17529.03,33632.29,825801.32
47465,93418.65,32157.36,704925.34
47466,66653.62,28049.8,955247.81
47467,89469.3,30599.24,79392.18
47468,4559.63,28315.61,374021.41
47469,24353.38,30357.13,683016.12
47470,75192.96,28568.19,580630.24
47471,51339.24,25844.7,263830.69
47472,45508.53,28288.04,844061.42
47473,49260.98,27381.85,17732.46
47474,61542.33,28695.03,501329.74
47475,24745.28,33175.75,593569.38
47476,38891.9,29331.76,333132.47
47477,30658.02,25104.47,169329.86
47478,28127.32,29295.5,240612.8
47479,87307.3,26082.5,214589.99
47480,8860.94,33554.9,768849.54
47481,59516.63,33487.24,943643.58
47482,90006.37,25185.44,278484.94
47483,505.74,31341.74,724460.3
47484,1411.44,33604.14,650660.86
47485,54792.96,27079.5,422229.91
47486,50223.79,31247.74,91433.81
47487,50831.03,31772.53,739536.88
47488,83775.7,27871.57,952103
47489,5575.16,34846.91,945297.17
47490,60988.24,32869.94,763962.62
47491,3490.21,34987.63,30367.41
47492,90307.37,28734.9,194641.34
47493,10346.76,32000.01,218290.81
47494,72486.71,29478.43,687545.76
47495,77454.91,30472.4,88435.02
47496,8924.12,25415.82,685973.18
47497,60410.64,25111.31,783881.75
47498,86474.8,26324.04,146123.56
47499,3888.31,29430,661898.04
47500,16069.39,27252.7,270038.33
47501,6757.57,25835.74,173664.16
47502,33005.99,27999.23,174203.35
47503,68610.08,28178.87,863529.03
47504,67053.83,28633.31,723748.89
47505,96708.13,27472.04,511672.34
47506,43144.41,27838.8,310695.15
47507,77786.41,30082.59,853694.2
47508,91286.96,26566.83,482946.53
47509,59514.9,33453.9,497665.36
47510,3390.02,26063.86,225002.71
47511,94042.06,33239.02,873527.07
47512,98813.57,33817.6,502367.85
47513,28065.23,28784.94,876657.03
47514,19696.92,29404.25,888807.66
47515,93006.19,31160.28,137512.53
47516,7507.21,30569.29,590396.1
47517,87380.37,28645.86,287456.65
47518,12094.44,29879.66,502258.33
47519,25339.12,31858.04,999541.34
47520,98163.55,26883.02,257688.99
47521,44492.49,31143.63,392199.98
47522,77467.5,27813.63,23513.67
47523,78665.27,33019.92,580494.04
47524,40436.28,34645.59,956001.97
47525,14811.85,32645.98,386312.24
47526,29511.94,32788.88,181743.51
47527,35684.41,32242.46,572140.91
47528,73567.5,31079.69,465645.04
47529,5806.93,32648.22,534104.07
47530,54770.62,26889.86,97054.96
47531,45315.2,34600.67,847037.28
47532,28198.35,34532.12,391622.63
47533,41185.54,34178.61,134676.22
47534,95336.68,29195.29,690237.71
47535,91284.88,26747.19,650613.76
47536,48232.85,31655.77,624443.26
47537,64064.69,29958.9,90576.19
47538,19101.31,26022.35,37533.94
47539,52325.68,28506.57,505184.14
47540,87108.93,27951.26,225848.8
47541,82810,28184.54,644906.7
47542,64793.21,27650.97,922807.74
47543,76835.78,31295.91,293094.94
47544,49329.5,32444.07,971926.17
47545,56107.79,32758.09,977415.33
47546,36575.45,32445.19,157733.46
47547,21831.03,28133.69,732801.11
47548,83982.58,29163.46,952833.62
47549,35429.39,28894.91,458713.97
47550,54108.79,32566.84,759988.18
47551,86212.91,29833.69,52544.12
47552,4565.4,32978.71,674367.88
47553,45217.87,26892.34,793083.78
47554,86137.66,30270.79,535338.67
47555,38705.52,26759.26,361906.82
47556,60278.03,31379.43,736985.43
47557,86675.9,27776.94,904373.51
47558,40472.13,29784.16,593792.07
47559,92225.8,33501.92,138753.71
47560,33161.05,33869.67,827330.68
47561,20976.55,31896.89,575712.62
47562,35067.36,27418.22,450946.15
47563,1084.04,32800.8,228112.39
47564,20153.78,26698.87,403567.54
47565,26000.59,34484.27,377026.46
47566,93465.42,27864.48,633990.57
47567,33871.28,27436.78,315562.8
47568,18423.59,29864.19,644449.04
47569,90074,34114.09,850465.68
47570,13295.55,30621.26,847132.19
47571,70782.74,25074.91,244890.44
47572,30323.58,26547.66,950561.52
47573,82702.58,32416.65,42823.05
47574,16211.02,33553.32,880884.46
47575,89551.42,33088.64,140788.7
47576,66641.09,29559.56,370577.92
47577,48113.42,26943.21,489927.13
47578,57023.5,27284.69,27216.68
47579,51872.9,27727.41,763868.86
47580,69520.09,30390.84,357395.5
47581,53202.02,26210.43,30643.46
47582,33369.98,28484.88,299937.09
47583,88989.88,26679.47,162916.1
47584,81330.12,30947.09,61581.21
47585,47155.15,29427.26,233297.18
47586,72346.89,33102.08,710500.26
47587,72951.05,29607.41,881979.65
47588,6265.91,33177.97,446610.1
47589,65757.14,31012.61,559065.24
47590,71695.17,30407.2,543319
47591,54194.87,25392.03,394214.07
47592,54311.14,33989.39,79952.22
47593,55698.47,25728.45,69679.61
47594,5019.95,34957.56,264591.11
47595,98784.54,30540.74,313686.67
47596,1484.95,29870.19,876914.59
47597,53809.86,34555.43,547557.99
47598,67892.46,27875.54,525273.77
47599,19988.19,29623.94,918517.72
47600,10093.86,29398.4,910443.05
47601,8246.02,30438.64,34526.46
47602,68232.12,27259.31,540476.5
47603,83753.28,26657.02,411195.51
47604,14530.27,31637.91,704065.51
47605,65957.64,26577.85,729778.12
47606,61918.6,29449.59,21730.46
47607,54423.49,25745.17,859231.67
47608,62088.68,34692.33,276901.54
47609,53649.78,34315.68,109086.14
47610,68023.61,31828.25,288889.13
47611,19043.11,31954.29,614343.59
47612,80951.71,31411.6,701454.67
47613,78467.25,34841.72,238619.14
47614,57377.6,34100.53,355661.22
47615,10690.1,32115.96,10164.63
47616,95604.45,33463.37,418887.69
47617,7811.76,29253.7,237439.71
47618,63697.96,25501.21,996676.29
47619,75067.27,33676.93,88294.2
47620,98057.68,25362.89,328247.55
47621,57530.53,25985.19,856259.55
47622,2830.61,26523.21,73461.13
47623,70675.6,26335.55,694198.55
47624,87194.55,30611.81,283811.39
47625,63701.74,28226.11,880346.71
47626,81523.31,28875.36,259978.81
47627,97086.74,27114.91,743460.04
47628,35567.84,27182.04,825494.42
47629,81245.63,28140.54,728802.15
47630,74088.15,28256.07,973756.49
47631,72389.28,29333.98,13192.32
47632,25141.23,28205.27,250410.64
47633,27314.43,27294.01,647059.83
47634,28714.64,26732.69,572159.57
47635,74573.81,28303.88,296375.87
47636,62144.84,29425.52,442574.26
47637,41757.44,32996.09,435872.7
47638,59735.9,32418.59,513030.77
47639,521.32,30256.35,130086.75
47640,70390.44,28379.33,170601.87
47641,57969.4,32763.48,843415.73
47642,26946.11,27174.84,201131.06
