r,delta,theta,fecha_pos,id_pos
709.18,666.05,796.25,1944-10-30,678
785.53,299.91,163.94,1917-05-17,594
414.88,329.74,497.75,1921-09-13,130
511.54,457.57,918.46,1955-09-26,917
117.88,191.83,902.4,1966-12-08,678
567.82,311.49,557.32,1941-08-03,104
787.04,331.78,693.48,1965-11-01,713
205.86,545.59,249.34,2001-12-03,234
673.7,437.79,705.26,1935-12-27,635
662.13,792.43,961.71,1993-06-04,592
339.46,142.25,446.9,2006-02-05,708
222.87,25.47,406.3,1913-01-31,642
415.62,690.1,232.37,2012-04-21,909
511.15,37.17,839.62,1938-05-22,470
184.74,959.33,555.61,1956-02-24,424
10.16,400.93,729.32,1944-06-24,691
322.52,209.32,709.07,1947-08-06,184
165.28,472.28,705.88,1928-12-18,55
312.3,953.58,235.3,1986-03-05,498
325.44,792.23,93.13,1907-07-08,692
723.99,157.84,712.48,1915-01-22,216
776.81,648.28,345.17,1923-12-18,567
509.05,440.21,247.34,1993-12-20,918
246.08,79.21,344.35,1994-08-08,941
946.68,384.8,79.36,1901-02-26,690
178.86,451.47,963.17,1933-12-19,564
223.99,837.14,24.25,1981-12-30,926
62.59,344.13,379.07,1975-12-02,174
849.59,300.12,550.53,2019-03-19,93
535.64,511.66,789.07,2018-08-28,642
984.27,448.26,33.8,1994-02-16,617
726.23,268.04,288.85,1913-10-11,853
214.78,805.4,211.38,1916-06-24,390
287.83,135.38,223.28,1925-11-23,141
994.71,724.63,212.39,2014-07-02,302
200.36,955.39,736.17,2016-06-11,888
281.62,848.36,577.49,1908-05-24,805
931.72,202.05,317.96,1953-06-02,25
234.31,881.39,228.13,1972-06-06,658
982.58,197.71,766.05,1958-01-01,392
901.08,422.36,972.37,1924-07-24,620
572.27,117.97,466.35,1915-03-05,533
286.8,126,608.61,1994-03-09,964
242.75,1000.34,673.23,1943-07-07,865
529.23,634.07,318.3,1906-09-11,261
910.9,451.84,412.91,1915-11-28,188
780.47,305.47,370.26,1972-11-27,902
738.59,497.84,73.64,1957-01-16,593
805.89,296.11,709.3,1976-10-19,679
300.59,542.95,947.31,1908-11-05,446
599.21,970.32,45.41,1985-08-06,784
398.13,175.59,424.38,1930-01-03,796
135.67,260.1,812.67,1903-05-30,563
36.99,761.9,642.1,1985-01-08,687
71.01,56.21,345.56,1976-05-14,118
678.71,811.17,550.88,1946-01-24,575
238.93,877.69,71.79,1952-03-29,825
364.64,841.15,823.21,2006-02-20,656
346.78,856.86,943.13,1957-03-30,632
10.11,347.84,883.23,1957-06-08,362
942.31,790.98,856.45,1968-06-27,849
773.33,780.6,948.38,1939-05-04,735
917.51,502.3,854.25,1952-12-24,282
835.33,929.86,162.16,1942-08-30,51
613.5,219.53,696.5,1938-09-30,127
831.01,767.17,126.26,1948-03-15,878
33.1,477.99,844.78,1983-07-01,845
209.52,466.51,466.8,2005-11-13,322
377.26,472.77,92.89,1958-06-25,927
19.36,219.49,822.69,2007-03-31,288
711.28,877.31,117.75,1956-06-08,590
551.5,410.36,645.01,1904-12-28,985
116.6,653.36,604.91,1923-10-07,52
973.3,227.48,887.26,1941-01-15,426
246.22,346.08,427.78,1979-07-15,141
652.37,514.59,170.13,1917-06-27,260
997.54,409.31,373.31,1947-05-18,919
68.63,513.67,231.54,1933-08-19,909
227.32,630.11,666.57,1977-05-14,23
184.82,837.6,317.42,1942-04-08,825
323.71,659.81,948.76,1962-10-09,454
583.85,997.44,190.27,1990-07-07,248
652.37,682.99,280.14,1999-10-20,285
351.97,919.05,946.3,2008-11-21,471
384.88,720.26,414.49,1966-07-31,401
601.8,966.62,919.22,1917-07-08,795
182.53,674.63,224.25,1965-02-13,380
278.01,513.09,395.02,1987-05-21,41
520.83,844.79,289.77,1913-12-11,74
837.14,761.33,812.42,1904-07-26,719
708.58,777.71,631.86,1978-08-10,634
620.97,51.3,431,2011-03-25,153
435.85,186.41,983.47,1908-06-22,416
651.43,589.64,60.82,1961-06-12,990
957.81,622.72,452.28,1925-03-22,202
66.75,506.15,283.33,1905-01-30,738
437.68,450.91,538.72,1915-07-01,539
998.03,231.17,388.91,1909-03-24,28
792.2,585.6,246.57,1934-09-20,648
885.81,587.97,12.26,1992-11-14,233
389.53,443.9,451.82,1901-01-19,964
441.97,47.19,236.32,1921-09-10,367
127.53,887.89,865.8,1977-07-13,166
648.14,729.32,511.71,1974-09-10,653
591.23,415,962.13,1986-04-23,624
703.49,765.96,727.61,1912-01-22,24
604.49,625.32,416.98,1950-01-18,219
792.35,176.06,501.47,1951-08-25,135
305.46,146.43,771.7,1953-07-29,835
156.12,396.83,838.28,1903-02-02,287
585.39,43.15,626.48,1939-11-06,68
876.95,744.76,451,1946-07-05,645
521.45,948.62,154.52,1994-09-12,389
475.71,123.58,53.39,1913-03-20,66
758.95,932.83,500.86,1995-08-24,255
808.26,657.15,210.11,1967-07-14,496
889.35,745.03,522.04,1966-10-23,968
655.6,697.62,407.8,1971-11-08,7
968,630.65,648.82,1985-04-22,810
393.87,670.84,13.78,1925-08-06,287
152.92,342.22,820.23,1912-10-27,587
271.87,799.27,954.19,1919-08-15,131
544.15,169.13,492.27,1923-05-19,67
556.01,97.02,868.78,2015-06-07,128
670.87,971.63,896.9,1991-03-24,133
928.96,729.12,737.69,1911-02-05,910
643.75,956.96,302.79,1953-07-14,191
809.38,256.29,752.32,1988-06-03,237
951.6,48.46,82.04,2017-05-16,952
543.26,256.64,513.71,1904-01-02,859
871.64,563.95,92.62,1935-08-27,189
812.05,194.85,368.93,2015-07-30,917
912.29,88.45,185.75,1992-04-20,40
132.24,438.13,816.11,1935-04-09,828
950.41,690.97,677.59,1961-09-15,878
31.63,273.3,216.27,1926-02-15,341
157.76,42.55,71.91,1935-06-29,649
204.38,559.5,79.53,1924-06-24,788
164.6,728.08,321.9,1998-06-20,209
177.85,200.89,409.7,1997-07-30,804
967.72,716.44,516.84,1992-07-27,702
81.45,382.43,346.42,2009-03-20,228
323.47,439.14,161.59,1947-05-07,111
109.93,621.77,292.32,1959-01-25,681
788.69,27.38,720.32,2013-08-11,770
561.31,346.2,889.61,1981-09-08,37
380.29,916.14,872.39,1985-09-18,213
145.91,414.46,786.61,2002-12-02,175
58.96,919.51,42.75,1914-03-29,388
978.25,607.29,59.64,1968-03-12,737
267.71,122.33,948.66,1975-09-20,949
996.76,269.69,728.3,1946-09-02,220
252.19,339.86,269.56,1918-03-11,282
495.1,452.56,193.45,1926-01-11,373
347.54,992.96,537.52,1915-04-12,671
318.1,308.74,927.59,1904-06-25,792
456.15,831.28,655.76,1925-04-15,141
191.58,450.36,322.72,1970-01-02,242
368.66,15.37,427.36,1900-07-11,266
743.99,747.87,241.3,1988-09-21,292
521.26,739.34,496.07,1915-05-27,201
587.79,982.66,817.07,2017-08-06,409
381.71,69.64,752.65,1981-09-17,253
342.1,368.44,751.02,1973-07-29,192
324.53,266.07,391.4,1971-10-01,645
201.95,39.15,704.39,1979-03-12,18
455.22,221.58,886.47,1932-08-17,457
924.04,706.92,975.07,1983-01-22,883
348.91,455.54,709.74,1973-07-07,561
961.96,141.1,844.85,1944-07-17,199
462.37,367.67,476.74,1948-09-15,909
107.17,501.42,341.84,1917-09-22,90
623.82,942.34,570.51,1938-07-26,219
755.81,370.78,513.2,1977-03-18,80
600.82,636.36,179.64,1942-06-11,919
409.67,367.91,108.99,2012-02-26,784
662.45,623.27,182.18,1972-05-12,758
441.69,782.81,619.81,1997-05-21,492
507.78,453.99,713.02,1980-02-11,851
844.84,65.62,112.88,1951-01-02,496
77.36,776.55,938.34,1951-05-01,253
307.77,536.78,400.03,1986-07-06,637
816.47,457.98,228.43,1903-05-02,281
912.9,12.72,892.67,1920-12-07,721
829.32,40.65,54.75,2016-12-10,483
178.43,475.17,708.82,1906-09-25,245
588.47,59.63,784.76,1977-10-15,676
963.62,77.95,546.09,1985-04-24,909
603.7,177.34,960.29,1969-03-07,749
609.14,734.17,802.26,1999-02-10,913
77.36,254.74,286.41,1940-05-25,110
817.56,215.16,972.2,2014-06-11,769
582.5,924.34,416.97,1954-10-11,63
586.42,494.99,759.78,1902-10-17,159
855.79,541.97,101.17,1935-06-27,558
423.25,981.03,661.97,1969-05-18,208
965.23,808.81,968.15,2002-06-17,256
962.03,361.74,826.69,2008-05-01,861
453.31,388.26,982.33,1989-05-27,165
904.13,736.08,69.51,1913-04-14,777
811.46,6.7,859.92,1944-03-02,298
915.29,291.73,960.15,1962-09-18,912
748.71,675.5,713.86,2003-12-10,611
474.23,64.85,678.58,1920-11-15,726
819.6,961.11,865.14,1929-09-21,60
166.48,80.76,716.57,1980-03-24,77
973.73,710.72,392.31,1994-03-20,290
278.92,328.83,299.81,1950-11-11,733
389.46,930.47,356.76,1951-10-14,366
870.58,892,882.16,1940-02-25,178
971.48,673.51,665.23,1986-08-21,613
313.43,427.59,197.78,1936-02-07,236
229.78,890.22,319.21,1962-05-24,961
856.26,773.96,681.6,1991-09-14,445
392.81,940.94,662.29,1952-02-02,11
835.39,872.9,652.3,1941-10-08,994
995.29,779.69,44.03,1935-11-22,518
824.04,622.67,444.73,1956-03-20,735
481.82,677.84,911.58,1953-09-06,381
604.12,88.75,219.61,1964-10-16,776
620.63,118.47,257.08,1960-07-26,183
983.38,986.64,334.63,1961-09-07,644
11.49,7.59,532.66,1981-11-14,65
886.54,795.59,262.41,1949-02-06,882
300.98,264.48,109.26,1915-03-04,328
762.39,409.68,445.17,1947-05-17,148
651.38,985.27,391.5,2010-06-01,911
632.6,392.18,81.97,1992-10-20,396
621.95,915.35,975.38,2007-01-26,160
51.65,896.92,786.24,2010-07-22,181
101.82,415.6,335.17,1943-01-10,17
165.87,616.96,67.07,2019-04-06,292
835.79,952.98,967.73,1944-02-18,280
217.91,814.22,322.4,1989-07-16,848
280.65,185.25,968.46,1959-09-14,718
791.63,58.88,129.09,1969-07-31,422
495.9,462.33,664.42,1916-11-06,220
57.53,27.46,148.56,1942-05-25,640
15.46,9.58,560.42,1998-04-27,244
34.46,481.34,909.5,1938-09-16,512
223.57,325.42,753.21,1938-02-05,892
160.2,53.68,688.47,1934-06-05,171
873.22,57.62,31.43,1905-07-18,95
532.17,346.19,710.16,1904-08-29,232
289.36,658.95,446.36,1950-05-22,178
118.35,952.32,405.66,1912-11-25,219
599.08,105.01,215.8,1914-08-23,359
552.7,295.87,456.35,1903-03-21,395
931.1,663.14,717.8,1966-05-20,228
851.32,303.49,164.81,1928-11-06,34
724.69,774.95,985.07,2016-02-17,196
449.85,905.71,126.55,1971-01-22,595
286.84,308.59,558.45,1910-04-21,234
342.88,148.49,37.43,2004-12-24,641
259.08,141.8,431.45,1908-06-25,141
461.81,457.57,603.86,2015-04-23,428
758.54,283.39,640.17,1939-06-25,593
882.06,112.08,296.67,1996-09-06,514
36.98,207.34,715.27,2011-11-18,53
229.63,183.54,66.89,2005-03-11,389
179.19,66.9,373.23,2013-07-02,264
836.43,189.43,475.04,1919-04-11,393
158.39,16.17,472.55,1955-04-18,818
289.06,910.69,320.06,1955-12-29,445
202.98,358.11,614.99,1983-04-09,96
223.08,304.79,431.39,1988-01-04,977
393.73,21.27,277.88,1989-02-19,93
47.71,859.56,244.52,1979-04-14,507
410.19,976.12,537.99,1969-05-06,4
130.84,98.59,28.42,1969-04-07,636
256.44,450.39,303.75,1939-11-28,890
889.98,145.72,482.36,1942-11-12,944
817.75,694.78,886.59,1943-07-22,1000
729.74,393.97,132.81,1986-03-16,111
134.01,856.2,111.97,1919-10-13,973
379.99,26.46,315.57,1972-04-05,806
319.35,727.65,370.4,1971-04-04,925
40.39,102.12,43.39,1943-02-01,702
32.33,265.64,518.2,1923-12-11,570
644.31,28.68,852.89,1955-10-11,872
246.03,285.87,646.67,1927-01-18,565
686.7,431.74,666.57,1938-11-21,924
229.48,331.4,254.89,1903-01-12,120
698.84,94.21,364.8,1947-10-09,41
95.31,158.4,448.61,1988-03-06,178
727.37,44.78,635.4,1923-11-04,120
109.87,418.21,6.42,1997-08-14,841
889.39,211.17,129.02,1971-10-03,164
420.67,557.96,668.64,1958-10-03,319
865.45,836.44,244.79,2010-02-03,673
194.54,788.59,704.86,2019-11-26,267
539.28,935.36,230.76,1956-08-25,633
897.55,223.21,383.14,1957-04-19,301
897.51,634.27,598.13,1986-06-16,381
893.68,849.84,348.14,2005-08-01,494
525.97,294.76,930.09,2014-12-02,608
554.19,401.67,709.12,2001-07-29,592
212.4,904.86,573,1991-05-21,280
942.99,525.7,534.65,1935-03-28,709
778.79,112.28,858.37,1900-10-03,520
107.92,979.26,917.56,1985-10-19,41
943.55,12.94,623.71,1928-04-25,24
799.09,486.61,958.58,1960-10-23,778
620.85,993.66,331.25,1973-10-23,334
811.63,462.27,903.38,1927-05-25,940
481.66,921.67,4.94,2002-05-30,315
625.07,886.94,816.81,1938-02-03,286
417.61,502.94,351.24,1939-02-10,204
250.33,328.43,391.35,1936-01-14,597
954,341.96,798.23,1952-07-16,860
927.1,206.37,35.3,1938-10-06,68
459.31,45.83,907.1,1984-02-26,691
711.05,347.78,341.55,1933-03-29,721
176.06,746.17,47.91,1967-04-21,919
315.9,870.96,876.37,1983-02-26,580
176.98,356.69,568.69,1996-09-15,356
841.76,979.59,584.53,1989-07-11,3
225.82,702.09,872.39,2005-01-05,306
928.14,972.37,196.93,1980-11-13,166
256.86,956.76,7.05,1957-07-05,260
435.21,940.29,710.41,1915-07-06,143
796.54,885.98,924.73,1987-08-24,4
58.37,261.28,106.25,2001-12-13,559
426.93,847.1,920.46,1959-05-31,841
230.64,658.77,921.23,1903-04-26,722
898.64,987.07,172.82,1964-12-27,606
38.6,924.38,2.84,1931-08-30,276
78.61,236.85,105.7,1996-11-19,256
432.39,706.71,486.24,2013-12-10,864
578.93,275.35,306.95,2001-08-03,557
735.37,880.88,306.27,2013-09-12,941
49.47,400.72,299.82,1900-10-08,515
302.36,780.18,521.36,1933-01-01,911
463.18,748.55,18.55,1917-05-06,672
15.38,257.71,115.37,1902-08-29,681
342.72,760.97,121.18,1966-03-01,501
328.98,90.27,997.94,1953-02-24,860
959.46,15.85,756.88,1938-07-29,114
482.94,937.37,134.48,1902-09-01,413
541.63,448.21,808.27,1917-03-08,577
724.1,371.43,971.25,1945-11-05,591
98.04,718.74,624.19,1933-10-21,483
873.24,360.35,364.03,2009-03-10,921
285.64,560.31,402.49,2001-10-24,368
513.18,432.22,639.25,1919-08-05,598
342.96,376.78,50.46,1938-08-10,937
216.59,215.44,39.05,1963-10-17,948
923.97,48.16,91.55,1936-12-16,324
766.98,421.71,604.42,1927-04-13,376
560.97,10.69,669.28,1999-06-08,486
695.19,349.92,307.89,1941-03-20,87
922.72,612.19,289.83,1956-01-28,608
203.71,846.09,998.53,1950-05-16,700
751,345.81,141.07,1971-03-27,141
809.66,470.99,441.51,1946-11-05,67
831.7,785.63,633.25,1912-12-01,81
687.73,895.97,313.17,1964-10-28,445
982.78,296.21,112.2,1953-10-20,854
836.32,444.57,748.35,1946-04-21,482
471.98,973.77,176.17,2002-12-14,286
198.09,175.14,228.87,1927-12-24,239
518.24,831.11,653.23,1969-12-20,635
501.36,209.77,246.07,1940-12-14,340
225.03,255.45,184.27,1916-08-14,937
449.94,405.78,479.43,1965-12-05,838
123.97,260.42,317.79,1973-01-01,765
787.38,29.22,442.26,1935-10-14,637
628.87,222.33,3.67,1926-08-03,77
376.11,32.89,182.96,2011-08-11,273
499.51,341.89,387.17,1927-08-24,973
208.37,429.65,336.5,1911-06-05,456
106.36,766.06,782.86,1964-05-27,277
856.26,857.27,755.53,1919-11-11,825
263.5,976.4,707.65,1970-03-26,526
431.99,840.56,140.33,2003-07-29,17
872.81,800.88,251.1,1976-08-21,301
958.1,901.75,429.58,2000-08-30,523
905.29,126.06,451.05,1938-02-21,679
620.67,497.39,427.57,1958-03-17,44
707.34,841.46,115.36,1913-11-13,180
295.33,896.22,413.36,1959-02-19,291
630.89,28.65,503.84,1957-12-10,831
678.95,563.29,143.13,1971-04-09,232
935.25,246.78,298.93,1949-05-17,514
140.29,247.63,835.78,1999-07-29,667
422.58,88.59,638.93,1982-05-17,749
636.01,477.11,96.17,1901-10-09,795
111.69,776.66,389.7,1926-06-12,702
978.75,910.64,483.83,1908-05-14,922
248.5,848.59,667.64,1951-09-16,653
503.43,70.78,890.78,1931-02-01,440
89.84,751.41,917.33,1951-08-30,246
320.92,668.08,688.54,1959-02-04,290
327.07,314.79,700.06,1967-01-23,570
358.37,393.69,107.61,2010-02-03,103
630.66,419.51,324.18,1995-12-18,324
644.39,276.57,917.18,1969-11-13,387
122.73,157.59,274.4,1955-06-01,754
506.42,812.1,883.81,1948-05-11,239
720.12,254.11,972.88,1938-06-06,646
638.81,642.78,217.06,1975-11-13,421
684.38,272.64,964.59,2004-03-03,181
230.55,882.88,517.57,1989-04-29,628
105.56,571.69,521.31,1908-04-30,730
703.14,218.57,716.41,2010-12-19,609
57.25,430.89,733.74,1937-04-26,372
355.15,983.6,21.44,1956-02-07,390
212.94,691.71,236.59,1932-04-10,684
293.06,446.66,551.4,1969-07-07,271
719.54,191.22,459.36,2004-07-28,486
680.81,862.54,112.07,2014-06-18,751
714.38,609.49,481.37,1975-11-27,746
589.73,28.39,629.18,1959-01-20,142
978.9,882.92,42.11,1991-01-28,220
32.62,255.98,322.88,1947-07-01,826
903.61,797.4,248.59,1988-03-16,495
664.59,934.21,785.85,1926-03-07,757
765.6,423.19,791.89,2013-09-26,837
109.86,603.2,107.25,1909-03-16,717
132.56,76.19,629.06,1901-08-23,439
213.27,639.39,841.47,1934-04-19,223
842.86,232.55,727.72,1952-01-23,867
581.4,293.51,659.71,2012-11-07,887
889.29,167.02,188.03,1975-10-18,588
154.66,702.39,841.52,1951-08-02,803
757.27,433.5,616.48,2015-11-26,353
173,397.01,657.33,2012-08-17,431
701.74,118.2,257.57,2014-03-03,229
148.23,744.78,756.34,1933-03-28,467
647.9,455.42,429.25,2000-02-28,22
833.14,294.3,885.32,1903-10-22,314
494.41,553.15,428.89,1975-01-06,83
404.08,922.65,587.28,1935-01-10,141
466.53,522.77,263.51,1996-10-06,51
63.02,234.44,924.19,2009-07-06,838
176.94,92.81,507.75,1920-11-30,743
48.11,42.38,720.9,1911-09-18,334
292.76,631.83,849.36,2003-06-26,450
60.65,468.06,380.01,1986-11-29,874
795.99,239.02,738.61,1991-09-14,838
47.92,375.73,256.24,1962-06-13,658
535.98,580,236.5,1997-12-15,982
986.16,432.63,47.12,1973-09-21,812
5.66,589.31,517.14,1914-08-11,82
451.27,331.11,29.51,1954-12-10,946
245.11,377.82,79.82,2018-07-18,567
130.4,481.96,226.5,1962-04-20,939
485.28,768.7,458.69,1922-09-17,32
810.38,219.5,67.8,1923-01-19,756
737.88,620.67,506.69,1908-04-21,565
170.75,385.7,183.21,1996-11-09,125
983.25,319.31,657.96,2013-02-28,905
362.96,777.2,237.44,1930-01-27,340
938.76,517.91,267.03,1902-07-15,799
843.14,229.21,845.49,1942-02-08,279
96.91,98.67,528.89,1983-01-18,590
239.47,221.51,682.77,1937-06-17,506
197.04,302.24,424.37,1936-12-11,468
371.71,987.87,25.35,1954-06-05,593
638.99,792.57,678.45,1932-03-05,296
685.64,916.22,685.17,1956-01-05,822
686.51,108.02,583.87,1914-07-03,922
740.49,474.07,217.19,2010-01-03,805
982.05,59.22,252.27,1969-08-06,488
250.71,553.77,899.54,1939-07-14,798
569.97,583.41,198.47,1926-06-11,341
55.37,843.07,659.76,1900-02-15,619
30.39,938,68.77,1983-12-26,644
145.23,464.07,128.14,1959-11-15,113
885.12,399.76,686.38,1921-02-18,23
673.92,825.43,767.75,1990-07-08,599
756.33,916.19,746.93,1976-08-19,937
528.94,122.83,197,1905-05-19,937
327.37,592.76,233.52,1984-07-01,508
317.11,460.53,545.49,1976-09-08,250
722.99,140.35,964.04,1918-06-19,414
893.36,306.62,239.37,1936-09-16,857
131.02,538.36,701.58,1917-09-24,13
561.45,227.26,660.26,1912-07-27,527
251.95,248.55,918.89,1988-09-15,110
550.22,42.3,304.22,1916-08-06,963
416.39,95.15,530.93,1915-01-29,785
959.66,608.36,475.25,1932-12-02,952
79.37,718.83,456.33,1914-10-27,379
124.94,39.02,940.08,1917-04-02,755
18.4,989.6,606.41,1983-04-07,286
769.06,95.11,446.86,1921-06-13,687
72.2,360.24,703.33,1950-08-06,694
505.3,374.38,614.21,1983-11-10,437
731.81,727.34,770.84,1904-09-09,802
529.91,745.73,848.97,2003-05-03,20
440.67,740.56,950.73,2008-06-17,577
858.87,984.91,710.69,1923-10-16,949
274.01,345.5,182.9,1991-07-27,980
422.79,902.66,659.46,2000-08-22,572
123.52,668.56,753.62,2010-03-15,459
188.75,176.96,935.81,2003-10-12,546
227.94,113.83,364.54,2010-06-07,683
398.41,604.82,71.8,1951-02-21,293
628.27,312,761.07,1937-10-08,292
598.15,564.24,480.98,1902-08-14,701
752.37,879.17,729.06,1939-09-01,621
704.28,443.42,239.68,1904-07-28,690
415.71,825.07,719.47,1904-11-22,892
357.27,551.02,845.78,1986-03-08,896
994.03,108.75,493.38,1975-12-01,167
384.3,448.18,441.5,1979-01-16,141
933.81,284.41,108.96,1900-04-11,431
477.5,984.45,455.06,2018-03-20,14
820.17,898.44,984.69,2017-07-24,955
586.9,93.71,34.88,1947-06-07,417
691.67,295.5,876.75,1995-01-30,354
18.5,493.92,933.4,1983-11-28,368
579.46,807.3,663.49,1986-06-20,798
511.55,208.44,662.01,1944-09-12,437
876.12,195.81,96.58,1946-10-29,778
118.74,998.84,84.56,1986-05-16,404
39.43,149.16,348.26,2018-08-01,481
322.59,126.69,687.55,1950-09-01,445
588.65,197.25,685.56,1947-07-11,235
610.23,332.54,27.73,1991-10-02,726
867.93,177.16,81.54,1959-02-26,891
130.25,140.46,874.71,1994-10-04,991
4.36,523.23,495.51,1920-02-26,272
497.37,61.92,979.58,1986-03-17,651
5.44,266.66,446.64,1952-11-04,35
711.91,490.56,194.7,2003-01-21,558
692.72,511.46,310.59,1905-04-30,731
784.68,566.46,689.1,2007-08-16,271
372.57,88.46,323.41,1920-10-06,241
827.13,670.84,66.66,1948-05-08,201
186.12,708.55,550.67,1971-11-23,478
445.48,707,47.24,1927-03-11,17
483.2,532.12,420.18,1958-10-10,659
898.77,51.33,720.04,1948-09-09,963
799.21,961.19,290.67,1961-11-14,699
300.46,422.08,450.57,2005-12-30,300
410.02,534.64,433.81,1945-06-01,893
637.62,139.17,519.77,1927-12-05,500
698.94,306.88,21.91,1990-02-15,911
8.81,773.95,295.57,1914-02-04,739
704.56,265.09,229.88,1991-09-29,276
18.27,547.68,522.02,2003-08-10,725
78.62,581.24,862.53,1963-07-28,344
67.75,599.83,338.17,1949-09-27,171
161.5,167.95,405.24,1953-10-24,536
619.33,128.9,61.68,1969-11-01,53
463.61,652.56,860.47,1915-03-02,766
381.14,900.9,404.32,1986-11-03,776
495.49,494.27,37.77,1921-06-12,464
765.47,733.83,418.62,1981-01-24,314
977.58,822.3,207.03,1947-03-18,477
580.62,508.75,304.29,2005-04-08,684
737.34,329.19,500.38,1993-06-13,14
838.49,276.18,380.39,1922-10-17,960
228.47,872.19,527.52,2001-12-20,133
465.7,516.1,615.27,1949-04-23,393
33.37,237.33,496.23,1904-07-03,583
75.89,939.27,671.05,1914-11-04,695
217.78,95.34,787.6,1904-01-05,359
622.31,696.26,836.48,1989-08-03,209
110.35,213.57,355.54,1916-12-26,558
489.11,175.61,76.28,1932-04-20,803
7.67,621.35,754.14,1915-01-25,710
806.73,515.86,52.38,1901-04-19,749
559.25,866.11,276.65,1988-09-17,81
327.49,542.99,876.24,2012-11-18,297
589.12,370.14,355.82,1919-11-03,531
625.88,7.87,672.84,2007-03-11,951
731.83,787.89,828.52,2011-08-23,191
429.13,134.11,4.45,1996-05-09,569
73.71,455.93,911,1964-01-27,605
42.32,103.07,621.71,1912-05-05,79
967.74,324.16,210.51,1936-08-05,588
532.07,185.98,214.14,1995-08-04,864
220.01,128.5,78.85,1922-07-17,512
344.55,257.17,432.49,2010-02-12,759
557.88,89.6,238.21,1963-06-26,696
460.7,127.62,283.31,1912-01-28,891
827.95,918.41,833.6,1939-10-17,766
609.34,298.52,577.47,1949-05-21,212
428.83,919.23,172.3,1913-03-07,999
328.37,930.43,417.6,1934-03-05,581
861.03,744.71,678.96,1968-11-30,104
544.73,277.63,924.24,2004-05-24,921
484.68,588.71,336.1,1910-08-23,96
774.52,230.39,723.84,1902-05-29,915
420.6,609.45,615.12,1971-02-13,828
832.29,388.03,595.59,1997-11-30,179
590.62,476.74,749.01,1963-01-24,736
828.77,856.54,69.11,1993-09-23,233
701.69,250.91,232.69,1915-10-13,192
948.09,777.66,582.3,1908-03-27,993
823.1,169.34,803.97,1946-10-17,770
176.03,430.8,620.87,2004-09-04,293
65.54,51.21,753.85,2011-12-31,441
145.7,383.25,926.16,1956-11-17,723
512.86,464.35,647.71,1968-11-04,519
263.02,878.93,211.75,2007-10-15,444
323.43,780.64,791.46,1951-08-27,643
255.48,366.29,88.44,1952-08-13,681
183.97,711.59,631.97,1978-07-22,241
588.94,723.12,16.99,1943-01-03,369
546.49,511.88,174.41,1972-11-08,59
682.24,669.86,456.59,2017-05-02,497
954.39,671.24,30.16,1901-12-09,382
198.67,176.7,62.37,1935-11-29,925
941.42,451.79,343.07,2001-01-09,187
535.17,289.29,430.5,1932-05-13,816
565.94,825.42,717.31,2003-05-16,712
